,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-06-05,6218193,2,0,0.06200112974557154,0.0,0.0
2017-06-06,6493181,2,0,0.06287000150339643,0.0,0.0
2017-06-07,6579518,2,0,0.06240348387942547,0.0,0.0
2017-06-08,6258249,2,0,0.06059573403253135,0.0,0.0
2017-06-09,6457108,2,0,0.059162803976806407,0.0,0.0
2017-06-10,6371812,2,0,0.062196629356665915,0.0,0.0
2017-06-11,5839182,2,0,0.062258011377539516,0.0,0.0
2017-06-12,6141808,2,0,0.06134780792645449,0.0,0.0
2017-06-13,6209161,2,0,0.06157584334702412,0.0,0.0
2017-06-14,6274737,2,0,0.06151560852182669,0.0,0.0
2017-06-15,6322815,2,0,0.061539829995406324,0.0,0.0
2017-06-16,6800144,2,0,0.061453752254570684,0.0,0.0
2017-06-17,6608430,2,0,0.0617687127579835,0.0,0.0
2017-06-18,5701723,2,0,0.0597474951542396,0.0,0.0
2017-06-19,5950173,3,0,0.057850440658300986,-1.0,-0.2
2017-06-20,6049225,3,0,0.05807192427503058,0.0,-0.2
2017-06-21,6057165,3,0,0.05835508462990907,0.0,-0.2
2017-06-22,6166284,3,0,0.06043254873394496,0.0,-0.2
2017-06-23,7132454,2,0,0.06556607911573573,1.0,0.0
2017-06-24,6383836,2,0,0.06220378389569701,0.0,0.2
2017-06-25,5554376,2,0,0.06060076870482656,0.0,0.2
2017-06-26,5948307,2,0,0.05903755607136974,0.0,0.2
2017-06-27,6032729,2,0,0.06012967562494887,0.0,0.2
2017-06-28,5943319,2,0,0.059481241921286114,0.0,0.0
2017-06-29,5958819,2,0,0.05935112025928114,0.0,0.0
2017-06-30,7071952,3,0,0.06563515202037822,-1.0,-0.2
2017-07-01,6423504,3,0,0.06287982816270778,0.0,-0.2
2017-07-02,5677122,3,0,0.06235603474051671,0.0,-0.2
2017-07-03,5905469,3,0,0.06213106429278007,0.0,-0.2
2017-07-04,5843965,2,0,0.0604064414490728,1.0,0.0
2017-07-05,6039326,3,0,0.06281349669050337,-1.0,0.0
2017-07-06,6124902,3,0,0.06255879088356447,0.0,0.0
2017-07-07,6951701,3,0,0.06679368389361588,0.0,0.0
2017-07-08,6747141,3,0,0.06775259070420744,0.0,0.0
2017-07-09,5909201,3,0,0.06569499853605971,0.0,-0.2
2017-07-10,6370833,3,0,0.06630451994597045,0.0,0.0
2017-07-11,6204105,4,0,0.06400926975552731,-1.0,-0.2
2017-07-12,6004885,4,0,0.06174442095312426,0.0,-0.2
2017-07-13,7066885,4,0,0.07143257494667109,0.0,-0.2
2017-07-14,7566170,4,0,0.07239383781729694,0.0,-0.2
2017-07-15,7277967,4,0,0.07361448922590726,0.0,-0.2
2017-07-16,6424538,4,0,0.07231931517992865,0.0,0.0
2017-07-17,6729458,4,0,0.0701716265109778,0.0,0.0
2017-07-18,6678881,4,0,0.068464376337515,0.0,0.0
2017-07-19,6434169,4,0,0.06662454333383502,0.0,0.0
2017-07-20,5144803,4,0,0.052602235618248595,0.0,0.0
2017-07-21,5392027,4,0,0.047138338221915294,0.0,0.0
2017-07-22,6309144,4,0,0.0628665142991451,0.0,0.0
2017-07-23,5468831,4,0,0.061860087026450725,0.0,0.0
2017-07-24,5772474,4,0,0.06037688019786092,0.0,0.0
2017-07-25,6213275,4,0,0.06310063165882522,0.0,0.0
2017-07-26,6289090,4,0,0.0644487645597657,0.0,0.0
2017-07-27,6026996,4,0,0.06201914103154827,0.0,0.0
2017-07-28,6016528,4,0,0.059721327181279434,0.0,0.0
2017-07-29,5942893,4,0,0.06250595305509105,0.0,0.0
2017-07-30,5384295,4,0,0.06264056854230377,0.0,0.0
2017-07-31,5535505,4,0,0.059476453604341284,0.0,0.0
