,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-03-29,404462,69,0,0.0036449338657209077,1.0,0.4
2017-03-30,404114,67,0,0.003664071168829944,1.0,0.4
2017-03-31,1044131,65,0,0.008989375546828117,1.0,0.6
2017-04-01,922136,74,0,0.008494924984845888,-1.0,0.6
2017-04-02,788171,76,0,0.007965162682104572,-1.0,0.2
2017-04-03,892673,70,0,0.008437681076652314,1.0,0.2
2017-04-04,893278,73,0,0.008464327146597655,-1.0,-0.2
2017-04-05,869866,79,0,0.008290275238556062,-1.0,-0.6
2017-04-06,848445,80,0,0.008158125549104604,-1.0,-0.6
2017-04-07,845104,89,0,0.007308626096791402,-1.0,-0.6
2017-04-08,756373,76,0,0.006953512738220898,1.0,-0.6
2017-04-09,522092,71,0,0.0053112962738137365,1.0,-0.2
2017-04-10,726582,85,0,0.006965804473135143,-1.0,-0.2
2017-04-11,718830,77,0,0.006917359147568259,1.0,0.2
2017-04-12,703164,70,0,0.006771018553049578,1.0,0.6
2017-04-13,713456,69,0,0.006746574932805501,1.0,0.6
2017-04-14,831259,86,0,0.00599620139614727,-1.0,0.2
2017-04-15,815400,77,0,0.0067474547349556085,1.0,0.6
2017-04-16,711198,80,0,0.006787158796867744,-1.0,0.2
2017-04-17,793646,74,0,0.00686932297233576,1.0,0.2
2017-04-18,1016521,70,0,0.008515575020984406,1.0,0.2
2017-04-19,1037999,65,0,0.008868414508111292,1.0,0.6
2017-04-20,1229064,67,0,0.010568194633961737,-1.0,0.2
2017-04-21,1093981,81,0,0.009092141243265694,-1.0,0.2
2017-04-22,817655,89,0,0.007339501307251754,-1.0,-0.2
2017-04-23,728944,91,0,0.007254432863684348,-1.0,-0.6
2017-04-24,783853,93,0,0.007175787932325379,-1.0,-1.0
2017-04-25,963577,91,0,0.008699549376781945,1.0,-0.6
2017-04-26,993331,93,0,0.008960286503729186,-1.0,-0.6
2017-04-27,999271,97,0,0.009031950859121358,-1.0,-0.6
2017-04-28,1024384,114,0,0.008574429883998808,-1.0,-0.6
2017-04-29,992527,93,0,0.008968850200736383,1.0,-0.2
2017-04-30,877864,100,0,0.008806350502809666,-1.0,-0.6
2017-05-01,946058,113,0,0.008857558315627885,-1.0,-0.6
2017-05-02,992230,113,0,0.008923920829569651,0.0,-0.4
2017-05-03,1003555,110,0,0.00899638059630713,1.0,0.0
2017-05-04,1010286,108,0,0.009058593169778107,1.0,0.0
2017-05-05,1041786,114,0,0.008604933180821273,-1.0,0.0
2017-05-06,994729,107,0,0.008930800969475858,1.0,0.4
2017-05-07,881763,110,0,0.008807172715404637,-1.0,0.2
2017-05-08,950383,113,0,0.008717408517581467,-1.0,-0.2
2017-05-09,1019544,106,0,0.009100983321710554,1.0,-0.2
2017-05-10,1016546,106,0,0.009086645878184047,0.0,0.0
2017-05-11,1024227,103,0,0.009199950561225306,1.0,0.0
2017-05-12,1043836,117,0,0.0085069101918128,-1.0,0.0
2017-05-13,958978,112,0,0.008487288069590633,1.0,0.4
2017-05-14,841248,114,0,0.008389457064661163,-1.0,0.0
2017-05-15,932118,117,0,0.008566423362333164,-1.0,-0.2
2017-05-16,939245,111,0,0.008477450304411811,1.0,-0.2
2017-05-17,930025,112,0,0.008492960707423789,-1.0,-0.2
2017-05-18,904483,124,0,0.00796495852565063,-1.0,-0.6
2017-05-19,925730,121,0,0.007990702255607971,1.0,-0.2
2017-05-20,881212,115,0,0.008105903903279008,1.0,0.2
2017-05-21,792396,114,0,0.008060571041648115,1.0,0.2
2017-05-22,837418,129,0,0.007870232782271617,-1.0,0.2
2017-05-23,865517,126,0,0.008058846693588117,1.0,0.6
2017-05-24,882135,123,0,0.008064970381449186,1.0,0.6
2017-05-25,890599,122,0,0.007941620729133627,1.0,0.6
2017-05-26,1110762,79,0,0.009090793469273991,1.0,0.6
2017-05-27,996623,82,0,0.009080845808327378,-1.0,0.6
2017-05-28,872140,91,0,0.00882746820976811,-1.0,0.2
2017-05-29,857375,100,0,0.008789742631004764,-1.0,-0.2
2017-06-01,920455,109,0,0.008517202082344431,-1.0,-0.6
2017-06-03,1055190,121,0,0.010150118813403313,-1.0,-1.0
2017-06-04,940948,122,0,0.010226901955652573,-1.0,-1.0
2017-06-05,978551,132,0,0.009757057639359018,-1.0,-1.0
2017-06-06,1038328,133,0,0.010053575115343097,-1.0,-1.0
2017-06-07,872606,120,0,0.008276237629274659,1.0,-0.6
2017-06-08,835561,127,0,0.008090351170743755,-1.0,-0.6
2017-06-09,860238,137,0,0.007881870981157507,-1.0,-0.6
2017-06-10,796292,132,0,0.007772777725343782,1.0,-0.2
2017-06-11,741579,127,0,0.007906798215802209,1.0,0.2
2017-06-12,929845,145,0,0.009287811091029559,-1.0,-0.2
2017-06-13,936273,148,0,0.009284958076952477,-1.0,-0.2
2017-06-14,973229,139,0,0.009541240400368791,1.0,0.2
2017-06-15,973017,145,0,0.009470354701606844,-1.0,-0.2
2017-06-16,773789,172,0,0.00699282802001134,-1.0,-0.6
2017-06-17,766068,132,0,0.0071604048533589525,1.0,-0.2
2017-06-18,698751,127,0,0.007322106315322591,1.0,0.2
2017-06-19,570156,146,0,0.005543330562653263,-1.0,-0.2
2017-06-20,579407,146,0,0.0055622463089772065,0.0,0.0
2017-06-21,570769,143,0,0.005498822188124077,1.0,0.4
2017-06-22,563748,139,0,0.005525001521769676,1.0,0.4
2017-06-23,858702,56,0,0.00789373801342995,1.0,0.4
2017-06-24,822925,103,0,0.008018540711629569,-1.0,0.4
2017-06-25,851626,124,0,0.009291627043076778,-1.0,0.2
2017-06-26,884107,151,0,0.00877485250603079,-1.0,-0.2
2017-06-27,561815,147,0,0.005599746600788906,1.0,-0.2
2017-06-28,374194,154,0,0.003744965370274376,-1.0,-0.6
2017-06-29,543707,154,0,0.005415438787923071,0.0,-0.4
2017-06-30,395353,156,0,0.003669291626514517,-1.0,-0.4
2017-07-01,724077,136,0,0.007088006380406855,1.0,0.0
2017-07-02,363020,129,0,0.003987317470278492,1.0,0.0
2017-07-03,372850,137,0,0.00392273117030384,-1.0,0.0
2017-07-04,352202,151,0,0.0036405538861451663,-1.0,-0.2
2017-07-05,343951,146,0,0.003577347041738652,1.0,0.2
2017-07-06,353534,150,0,0.0036109409711747357,-1.0,-0.2
2017-07-07,362399,167,0,0.003482020335650584,-1.0,-0.6
2017-07-08,364866,147,0,0.0036638654446203736,1.0,-0.2
2017-07-09,341499,143,0,0.0037965837183514075,1.0,0.2
2017-07-10,347337,164,0,0.0036149139436669484,-1.0,-0.2
2017-07-11,363373,159,0,0.0037490081774688255,1.0,0.2
2017-07-12,401269,133,0,0.00412599442810965,1.0,0.6
2017-07-13,408212,130,0,0.004126235856976659,1.0,0.6
2017-07-14,430685,122,0,0.004120835249583678,1.0,0.6
2017-07-15,437559,102,0,0.004425780206367898,1.0,1.0
2017-07-16,381911,105,0,0.004299070529224317,-1.0,0.6
2017-07-17,384705,115,0,0.004011523004810449,-1.0,0.2
2017-07-18,404462,105,0,0.004146089529402304,1.0,0.2
2017-07-19,266166,93,0,0.0027560961176172918,1.0,0.2
2017-07-20,314355,81,0,0.0032140736540883174,1.0,0.2
2017-07-21,583019,94,0,0.005096885978464654,-1.0,0.2
2017-07-22,567466,60,0,0.005654429412813952,1.0,0.6
2017-07-23,496248,59,0,0.005613255276438808,1.0,0.6
2017-07-24,504365,66,0,0.005275378491266331,-1.0,0.2
2017-07-25,356036,63,0,0.0036158220090502188,1.0,0.2
2017-07-26,364955,56,0,0.0037399526592733273,1.0,0.6
2017-07-27,358274,58,0,0.003686719840852213,-1.0,0.2
2017-07-28,397990,54,0,0.003950532766551972,1.0,0.2
2017-07-29,417020,52,0,0.004386118434747869,1.0,0.6
2017-07-30,385574,53,0,0.004485745037211043,-1.0,0.2
2017-07-31,398488,54,0,0.004281570162774083,-1.0,-0.2
2017-08-01,412662,54,0,0.004376508991319471,0.0,0.0
2017-08-02,411623,52,0,0.004398983553871895,1.0,0.0
2017-08-03,424935,51,0,0.0045275966195735245,1.0,0.0
2017-08-04,437368,52,0,0.004463869720095299,-1.0,0.0
2017-08-05,440525,51,0,0.004726377225446139,1.0,0.4
2017-08-06,538026,51,0,0.0063954712171819415,0.0,0.4
2017-08-07,541526,52,0,0.006049859396399373,-1.0,0.0
2017-08-08,566933,53,0,0.006147734528492955,-1.0,-0.4
2017-08-09,586557,52,0,0.006268912722193726,1.0,0.0
