,gucci,patek,versace,balenciaga,saint laurent
2017-12-03,86.34545454545454,65.87272727272727,59.90909090909091,76.72727272727273,71.2
2017-12-04,67.58333333333333,65.25,42.208333333333336,59.291666666666664,70.625
2017-12-05,66.95833333333333,66.29166666666667,44.5,54.583333333333336,69.33333333333333
2017-12-06,68.04166666666667,65.83333333333333,44.666666666666664,56.0,68.08333333333333
2017-12-07,66.66666666666667,68.45833333333333,43.875,53.833333333333336,68.0
2017-12-08,68.5,75.0,43.958333333333336,56.25,70.5
2017-12-09,75.08333333333333,79.875,48.75,62.333333333333336,73.41666666666667
2017-12-10,84.16363636363636,77.14545454545454,68.14545454545454,74.67272727272727,65.81818181818181
2017-12-11,62.125,57.083333333333336,43.125,65.54166666666667,60.958333333333336
2017-12-12,61.25,58.25,42.958333333333336,65.54166666666667,58.916666666666664
2017-12-13,63.0,60.041666666666664,44.25,64.08333333333333,59.0
2017-12-14,63.166666666666664,58.416666666666664,46.541666666666664,65.08333333333333,58.875
2017-12-15,64.66666666666667,60.875,47.125,66.875,63.041666666666664
2017-12-16,71.41666666666667,65.04166666666667,49.916666666666664,74.33333333333333,70.625
2017-12-17,85.52727272727273,61.45454545454545,73.78181818181818,71.76363636363637,73.14545454545454
2017-12-18,64.75,59.083333333333336,61.208333333333336,53.375,66.70833333333333
2017-12-19,64.58333333333333,55.333333333333336,60.875,50.791666666666664,66.54166666666667
2017-12-20,67.58333333333333,48.875,65.25,52.041666666666664,76.125
2017-12-21,67.45833333333333,49.041666666666664,61.291666666666664,52.791666666666664,66.91666666666667
2017-12-22,70.20833333333333,53.625,64.58333333333333,52.583333333333336,72.41666666666667
2017-12-23,73.875,56.166666666666664,68.79166666666667,57.916666666666664,71.875
2017-12-24,75.41818181818182,71.21818181818182,62.43636363636364,59.70909090909091,68.21818181818182
2017-12-25,72.125,68.95833333333333,49.583333333333336,71.41666666666667,74.91666666666667
2017-12-26,64.33333333333333,59.541666666666664,40.541666666666664,65.33333333333333,71.70833333333333
2017-12-27,56.458333333333336,53.791666666666664,38.75,59.875,66.125
2017-12-28,52.5,52.75,38.416666666666664,59.0,60.666666666666664
2017-12-29,51.625,54.416666666666664,41.125,57.041666666666664,61.75
2017-12-30,51.958333333333336,55.541666666666664,41.916666666666664,58.083333333333336,58.583333333333336
2017-12-31,77.43636363636364,80.69090909090909,44.654545454545456,79.14545454545454,65.74545454545455
2018-01-01,67.91666666666667,76.08333333333333,30.166666666666668,67.79166666666667,63.25
2018-01-02,66.54166666666667,71.16666666666667,29.875,73.375,67.75
2018-01-03,66.0,70.375,26.75,74.375,67.5
2018-01-04,65.29166666666667,70.54166666666667,26.666666666666668,73.54166666666667,66.95833333333333
2018-01-05,66.33333333333333,72.66666666666667,29.5,74.20833333333333,68.5
2018-01-06,73.0,78.58333333333333,32.166666666666664,77.45833333333333,68.875
2018-01-07,88.38181818181818,71.14545454545454,30.490909090909092,77.54545454545455,57.43636363636364
2018-01-08,65.58333333333333,61.666666666666664,29.25,63.291666666666664,48.25
2018-01-09,63.875,60.166666666666664,23.625,65.16666666666667,46.375
2018-01-10,66.70833333333333,60.958333333333336,26.0,68.25,52.125
2018-01-11,65.16666666666667,64.08333333333333,24.291666666666668,64.625,48.875
2018-01-12,66.20833333333333,67.75,22.916666666666668,65.41666666666667,51.208333333333336
2018-01-13,72.66666666666667,70.70833333333333,25.791666666666668,73.875,50.333333333333336
2018-01-14,88.25454545454545,76.10909090909091,13.563636363636364,74.92727272727272,57.527272727272724
2018-01-15,69.5,65.08333333333333,4.375,58.875,59.75
2018-01-16,67.16666666666667,65.08333333333333,4.375,58.583333333333336,58.625
2018-01-17,65.95833333333333,63.041666666666664,6.625,58.416666666666664,56.583333333333336
2018-01-18,66.66666666666667,68.29166666666667,19.708333333333332,58.708333333333336,58.25
2018-01-19,69.0,70.5,16.125,62.875,59.166666666666664
2018-01-20,75.91666666666667,75.33333333333333,9.166666666666666,78.08333333333333,63.5
2018-01-21,89.83636363636364,79.94545454545455,20.10909090909091,77.74545454545455,73.54545454545455
2018-01-22,67.20833333333333,63.916666666666664,12.708333333333334,63.833333333333336,75.41666666666667
2018-01-23,65.54166666666667,62.458333333333336,10.083333333333334,59.958333333333336,69.29166666666667
2018-01-24,65.29166666666667,65.08333333333333,9.416666666666666,58.416666666666664,67.58333333333333
2018-01-25,65.5,66.625,23.625,58.291666666666664,67.70833333333333
2018-01-26,68.08333333333333,77.54166666666667,22.125,63.125,69.5
2018-01-27,74.95833333333333,82.95833333333333,17.0,68.04166666666667,72.5
2018-01-28,97.0,84.0,23.0,71.0,71.0
